t 	 error 
1.4648	-5.15812
1.4649	-5.15815
1.465	-5.15819
1.4651	-5.15823
1.4652	-5.15827
1.4653	-5.1583
1.4654	-5.15834
1.4655	-5.15838
1.4656	-5.15842
1.4657	-5.15845
1.4658	-5.15849
1.4659	-5.15853
1.466	-5.15857
1.4661	-5.1586
1.4662	-5.15864
1.4663	-5.15868
1.4664	-5.15872
1.4665	-5.15875
1.4666	-5.15879
1.4667	-5.15883
1.4668	-5.15887
1.4669	-5.1589
1.467	-5.15894
1.4671	-5.15898
1.4672	-5.15902
1.4673	-5.15905
1.4674	-5.15909
1.4675	-5.15913
1.4676	-5.15917
1.4677	-5.1592
1.4678	-5.15924
1.4679	-5.15928
1.468	-5.15932
1.4681	-5.15935
1.4682	-5.15939
1.4683	-5.15943
1.4684	-5.15947
1.4685	-5.1595
1.4686	-5.15954
1.4687	-5.15958
1.4688	-5.15961
1.4689	-5.15965
1.469	-5.15969
1.4691	-5.15973
1.4692	-5.15976
1.4693	-5.1598
1.4694	-5.15984
1.4695	-5.15988
1.4696	-5.15991
1.4697	-5.15995
1.4698	-5.15999
1.4699	-5.16003
1.47	-5.16006
1.4701	-5.1601
1.4702	-5.16014
1.4703	-5.16018
1.4704	-5.16021
1.4705	-5.16025
1.4706	-5.16029
1.4707	-5.16033
1.4708	-5.16036
1.4709	-5.1604
1.471	-5.16044
1.4711	-5.16047
1.4712	-5.16051
1.4713	-5.16055
1.4714	-5.16059
1.4715	-5.16062
1.4716	-5.16066
1.4717	-5.1607
1.4718	-5.16074
1.4719	-5.16077
1.472	-5.16081
1.4721	-5.16085
1.4722	-5.16089
1.4723	-5.16092
1.4724	-5.16096
1.4725	-5.161
1.4726	-5.16103
1.4727	-5.16107
1.4728	-5.16111
1.4729	-5.16115
1.473	-5.16118
1.4731	-5.16122
1.4732	-5.16126
1.4733	-5.1613
1.4734	-5.16133
1.4735	-5.16137
1.4736	-5.16141
1.4737	-5.16145
1.4738	-5.16148
1.4739	-5.16152
1.474	-5.16156
1.4741	-5.16159
1.4742	-5.16163
1.4743	-5.16167
1.4744	-5.16171
1.4745	-5.16174
1.4746	-5.16178
1.4747	-5.16182
1.4748	-5.16186
1.4749	-5.16189
1.475	-5.16193
1.4751	-5.16197
1.4752	-5.162
1.4753	-5.16204
1.4754	-5.16208
1.4755	-5.16212
1.4756	-5.16215
1.4757	-5.16219
1.4758	-5.16223
1.4759	-5.16227
1.476	-5.1623
1.4761	-5.16234
1.4762	-5.16238
1.4763	-5.16241
1.4764	-5.16245
1.4765	-5.16249
1.4766	-5.16253
1.4767	-5.16256
1.4768	-5.1626
1.4769	-5.16264
1.477	-5.16267
1.4771	-5.16271
1.4772	-5.16275
1.4773	-5.16279
1.4774	-5.16282
1.4775	-5.16286
1.4776	-5.1629
1.4777	-5.16294
1.4778	-5.16297
1.4779	-5.16301
1.478	-5.16305
1.4781	-5.16308
1.4782	-5.16312
1.4783	-5.16316
1.4784	-5.1632
1.4785	-5.16323
1.4786	-5.16327
1.4787	-5.16331
1.4788	-5.16334
1.4789	-5.16338
1.479	-5.16342
1.4791	-5.16346
1.4792	-5.16349
1.4793	-5.16353
1.4794	-5.16357
1.4795	-5.16361
1.4796	-5.16364
1.4797	-5.16368
1.4798	-5.16372
1.4799	-5.16375
1.48	-5.16379
1.4801	-5.16383
1.4802	-5.16387
1.4803	-5.1639
1.4804	-5.16394
1.4805	-5.16398
1.4806	-5.16401
1.4807	-5.16405
1.4808	-5.16409
1.4809	-5.16413
1.481	-5.16416
1.4811	-5.1642
1.4812	-5.16424
1.4813	-5.16427
1.4814	-5.16431
1.4815	-5.16435
1.4816	-5.16439
1.4817	-5.16442
1.4818	-5.16446
1.4819	-5.1645
1.482	-5.16453
1.4821	-5.16457
1.4822	-5.16461
1.4823	-5.16465
1.4824	-5.16468
1.4825	-5.16472
1.4826	-5.16476
1.4827	-5.16479
1.4828	-5.16483
1.4829	-5.16487
1.483	-5.16491
1.4831	-5.16494
1.4832	-5.16498
1.4833	-5.16502
1.4834	-5.16505
1.4835	-5.16509
1.4836	-5.16513
1.4837	-5.16517
1.4838	-5.1652
1.4839	-5.16524
1.484	-5.16528
1.4841	-5.16531
1.4842	-5.16535
1.4843	-5.16539
1.4844	-5.16542
1.4845	-5.16546
1.4846	-5.1655
1.4847	-5.16554
1.4848	-5.16557
1.4849	-5.16561
1.485	-5.16565
1.4851	-5.16568
1.4852	-5.16572
1.4853	-5.16576
1.4854	-5.1658
1.4855	-5.16583
1.4856	-5.16587
1.4857	-5.16591
1.4858	-5.16594
1.4859	-5.16598
1.486	-5.16602
1.4861	-5.16605
1.4862	-5.16609
1.4863	-5.16613
1.4864	-5.16617
1.4865	-5.1662
1.4866	-5.16624
1.4867	-5.16628
1.4868	-5.16631
1.4869	-5.16635
1.487	-5.16639
1.4871	-5.16643
1.4872	-5.16646
1.4873	-5.1665
1.4874	-5.16654
1.4875	-5.16657
1.4876	-5.16661
1.4877	-5.16665
1.4878	-5.16668
1.4879	-5.16672
1.488	-5.16676
1.4881	-5.16679
1.4882	-5.16683
1.4883	-5.16687
1.4884	-5.1669
1.4885	-5.16694
1.4886	-5.16698
1.4887	-5.16702
1.4888	-5.16705
1.4889	-5.16709
1.489	-5.16713
1.4891	-5.16716
1.4892	-5.1672
1.4893	-5.16724
1.4894	-5.16727
1.4895	-5.16731
1.4896	-5.16735
1.4897	-5.16738
1.4898	-5.16742
1.4899	-5.16746
1.49	-5.16749
1.4901	-5.16753
1.4902	-5.16757
1.4903	-5.16761
1.4904	-5.16764
1.4905	-5.16768
1.4906	-5.16772
1.4907	-5.16775
1.4908	-5.16779
1.4909	-5.16783
1.491	-5.16786
1.4911	-5.1679
1.4912	-5.16794
1.4913	-5.16797
1.4914	-5.16801
1.4915	-5.16805
1.4916	-5.16808
1.4917	-5.16812
1.4918	-5.16816
1.4919	-5.16819
1.492	-5.16823
1.4921	-5.16827
1.4922	-5.1683
1.4923	-5.16834
1.4924	-5.16838
1.4925	-5.16842
1.4926	-5.16845
1.4927	-5.16849
1.4928	-5.16853
1.4929	-5.16856
1.493	-5.1686
1.4931	-5.16864
1.4932	-5.16867
1.4933	-5.16871
1.4934	-5.16875
1.4935	-5.16878
1.4936	-5.16882
1.4937	-5.16886
1.4938	-5.16889
1.4939	-5.16893
1.494	-5.16897
1.4941	-5.169
1.4942	-5.16904
1.4943	-5.16908
1.4944	-5.16911
1.4945	-5.16915
1.4946	-5.16919
1.4947	-5.16922
1.4948	-5.16926
1.4949	-5.1693
1.495	-5.16933
1.4951	-5.16937
1.4952	-5.16941
1.4953	-5.16944
1.4954	-5.16948
1.4955	-5.16952
1.4956	-5.16956
1.4957	-5.16959
1.4958	-5.16963
1.4959	-5.16967
1.496	-5.1697
1.4961	-5.16974
1.4962	-5.16978
1.4963	-5.16981
1.4964	-5.16985
1.4965	-5.16989
1.4966	-5.16992
1.4967	-5.16996
1.4968	-5.17
1.4969	-5.17003
1.497	-5.17007
1.4971	-5.17011
1.4972	-5.17014
1.4973	-5.17018
1.4974	-5.17022
1.4975	-5.17025
1.4976	-5.17029
1.4977	-5.17033
1.4978	-5.17036
1.4979	-5.1704
1.498	-5.17044
1.4981	-5.17047
1.4982	-5.17051
1.4983	-5.17055
1.4984	-5.17058
1.4985	-5.17062
1.4986	-5.17066
1.4987	-5.17069
1.4988	-5.17073
1.4989	-5.17077
1.499	-5.1708
1.4991	-5.17084
1.4992	-5.17088
1.4993	-5.17091
1.4994	-5.17095
1.4995	-5.17099
1.4996	-5.17102
1.4997	-5.17106
1.4998	-5.1711
1.4999	-5.17113
1.5	-5.17117
1.5001	-5.17121
1.5002	-5.17124
1.5003	-5.17128
1.5004	-5.17132
1.5005	-5.17135
1.5006	-5.17139
1.5007	-5.17143
1.5008	-5.17146
1.5009	-5.1715
1.501	-5.17154
1.5011	-5.17157
1.5012	-5.17161
1.5013	-5.17165
1.5014	-5.17168
1.5015	-5.17172
1.5016	-5.17176
1.5017	-5.17179
1.5018	-5.17183
1.5019	-5.17187
1.502	-5.1719
1.5021	-5.17194
1.5022	-5.17198
1.5023	-5.17201
1.5024	-5.17205
1.5025	-5.17209
1.5026	-5.17212
1.5027	-5.17216
1.5028	-5.17219
1.5029	-5.17223
1.503	-5.17227
1.5031	-5.1723
1.5032	-5.17234
1.5033	-5.17238
1.5034	-5.17241
1.5035	-5.17245
1.5036	-5.17249
1.5037	-5.17252
1.5038	-5.17256
1.5039	-5.1726
1.504	-5.17263
1.5041	-5.17267
1.5042	-5.17271
1.5043	-5.17274
1.5044	-5.17278
1.5045	-5.17282
1.5046	-5.17285
1.5047	-5.17289
1.5048	-5.17293
1.5049	-5.17296
1.505	-5.173
1.5051	-5.17304
1.5052	-5.17307
1.5053	-5.17311
1.5054	-5.17315
1.5055	-5.17318
1.5056	-5.17322
1.5057	-5.17326
1.5058	-5.17329
1.5059	-5.17333
1.506	-5.17336
1.5061	-5.1734
1.5062	-5.17344
1.5063	-5.17347
1.5064	-5.17351
1.5065	-5.17355
1.5066	-5.17358
1.5067	-5.17362
1.5068	-5.17366
1.5069	-5.17369
1.507	-5.17373
1.5071	-5.17377
1.5072	-5.1738
1.5073	-5.17384
1.5074	-5.17388
1.5075	-5.17391
1.5076	-5.17395
1.5077	-5.17399
1.5078	-5.17402
1.5079	-5.17406
1.508	-5.17409
1.5081	-5.17413
1.5082	-5.17417
1.5083	-5.1742
1.5084	-5.17424
1.5085	-5.17428
1.5086	-5.17431
1.5087	-5.17435
1.5088	-5.17439
1.5089	-5.17442
1.509	-5.17446
1.5091	-5.1745
1.5092	-5.17453
1.5093	-5.17457
1.5094	-5.17461
1.5095	-5.17464
1.5096	-5.17468
1.5097	-5.17472
1.5098	-5.17475
1.5099	-5.17479
1.51	-5.17482
1.5101	-5.17486
1.5102	-5.1749
1.5103	-5.17493
1.5104	-5.17497
1.5105	-5.17501
1.5106	-5.17504
1.5107	-5.17508
1.5108	-5.17512
1.5109	-5.17515
1.511	-5.17519
1.5111	-5.17523
1.5112	-5.17526
1.5113	-5.1753
1.5114	-5.17533
1.5115	-5.17537
1.5116	-5.17541
1.5117	-5.17544
1.5118	-5.17548
1.5119	-5.17552
1.512	-5.17555
1.5121	-5.17559
1.5122	-5.17563
1.5123	-5.17566
1.5124	-5.1757
1.5125	-5.17574
1.5126	-5.17577
1.5127	-5.17581
1.5128	-5.17584
1.5129	-5.17588
1.513	-5.17592
1.5131	-5.17595
1.5132	-5.17599
1.5133	-5.17603
1.5134	-5.17606
1.5135	-5.1761
1.5136	-5.17614
1.5137	-5.17617
1.5138	-5.17621
1.5139	-5.17624
1.514	-5.17628
1.5141	-5.17632
1.5142	-5.17635
1.5143	-5.17639
1.5144	-5.17643
1.5145	-5.17646
1.5146	-5.1765
1.5147	-5.17654
1.5148	-5.17657
1.5149	-5.17661
1.515	-5.17664
1.5151	-5.17668
1.5152	-5.17672
1.5153	-5.17675
1.5154	-5.17679
1.5155	-5.17683
1.5156	-5.17686
1.5157	-5.1769
1.5158	-5.17694
1.5159	-5.17697
1.516	-5.17701
1.5161	-5.17704
1.5162	-5.17708
1.5163	-5.17712
1.5164	-5.17715
1.5165	-5.17719
1.5166	-5.17723
1.5167	-5.17726
1.5168	-5.1773
1.5169	-5.17733
1.517	-5.17737
1.5171	-5.17741
1.5172	-5.17744
1.5173	-5.17748
1.5174	-5.17752
1.5175	-5.17755
1.5176	-5.17759
1.5177	-5.17763
1.5178	-5.17766
1.5179	-5.1777
1.518	-5.17773
1.5181	-5.17777
1.5182	-5.17781
1.5183	-5.17784
1.5184	-5.17788
1.5185	-5.17792
1.5186	-5.17795
1.5187	-5.17799
1.5188	-5.17802
1.5189	-5.17806
1.519	-5.1781
1.5191	-5.17813
1.5192	-5.17817
1.5193	-5.17821
1.5194	-5.17824
1.5195	-5.17828
1.5196	-5.17831
1.5197	-5.17835
1.5198	-5.17839
1.5199	-5.17842
1.52	-5.17846
1.5201	-5.1785
1.5202	-5.17853
1.5203	-5.17857
1.5204	-5.1786
1.5205	-5.17864
1.5206	-5.17868
1.5207	-5.17871
1.5208	-5.17875
1.5209	-5.17879
1.521	-5.17882
1.5211	-5.17886
1.5212	-5.17889
1.5213	-5.17893
1.5214	-5.17897
1.5215	-5.179
1.5216	-5.17904
1.5217	-5.17907
1.5218	-5.17911
1.5219	-5.17915
1.522	-5.17918
1.5221	-5.17922
1.5222	-5.17925
1.5223	-5.17929
1.5224	-5.17933
1.5225	-5.17936
1.5226	-5.1794
1.5227	-5.17944
1.5228	-5.17947
1.5229	-5.17951
1.523	-5.17954
1.5231	-5.17958
1.5232	-5.17962
1.5233	-5.17965
1.5234	-5.17969
1.5235	-5.17972
1.5236	-5.17976
1.5237	-5.1798
1.5238	-5.17983
1.5239	-5.17987
1.524	-5.1799
1.5241	-5.17994
1.5242	-5.17998
1.5243	-5.18001
1.5244	-5.18005
1.5245	-5.18008
1.5246	-5.18012
1.5247	-5.18016
1.5248	-5.18019
1.5249	-5.18023
1.525	-5.18026
1.5251	-5.1803
1.5252	-5.18034
1.5253	-5.18037
1.5254	-5.18041
1.5255	-5.18044
1.5256	-5.18048
1.5257	-5.18052
1.5258	-5.18055
1.5259	-5.18059
1.526	-5.18063
1.5261	-5.18066
1.5262	-5.1807
1.5263	-5.18073
1.5264	-5.18077
1.5265	-5.18081
1.5266	-5.18084
1.5267	-5.18088
1.5268	-5.18091
1.5269	-5.18095
1.527	-5.18099
1.5271	-5.18102
1.5272	-5.18106
1.5273	-5.18109
1.5274	-5.18113
1.5275	-5.18117
1.5276	-5.1812
1.5277	-5.18124
1.5278	-5.18127
1.5279	-5.18131
1.528	-5.18135
1.5281	-5.18138
1.5282	-5.18142
1.5283	-5.18145
1.5284	-5.18149
1.5285	-5.18152
1.5286	-5.18156
1.5287	-5.1816
1.5288	-5.18163
1.5289	-5.18167
1.529	-5.1817
1.5291	-5.18174
1.5292	-5.18178
1.5293	-5.18181
1.5294	-5.18185
1.5295	-5.18188
1.5296	-5.18192
1.5297	-5.18196
1.5298	-5.18199
1.5299	-5.18203
1.53	-5.18206
1.5301	-5.1821
1.5302	-5.18214
1.5303	-5.18217
1.5304	-5.18221
1.5305	-5.18224
1.5306	-5.18228
1.5307	-5.18232
1.5308	-5.18235
1.5309	-5.18239
1.531	-5.18242
1.5311	-5.18246
1.5312	-5.1825
1.5313	-5.18253
1.5314	-5.18257
1.5315	-5.1826
1.5316	-5.18264
1.5317	-5.18268
1.5318	-5.18271
1.5319	-5.18275
1.532	-5.18278
1.5321	-5.18282
1.5322	-5.18285
1.5323	-5.18289
1.5324	-5.18293
1.5325	-5.18296
1.5326	-5.183
1.5327	-5.18303
1.5328	-5.18307
1.5329	-5.18311
1.533	-5.18314
1.5331	-5.18318
1.5332	-5.18321
1.5333	-5.18325
1.5334	-5.18329
1.5335	-5.18332
1.5336	-5.18336
1.5337	-5.18339
1.5338	-5.18343
1.5339	-5.18346
1.534	-5.1835
1.5341	-5.18354
1.5342	-5.18357
1.5343	-5.18361
1.5344	-5.18364
1.5345	-5.18368
1.5346	-5.18372
1.5347	-5.18375
1.5348	-5.18379
1.5349	-5.18382
1.535	-5.18386
1.5351	-5.1839
1.5352	-5.18393
1.5353	-5.18397
1.5354	-5.184
1.5355	-5.18404
1.5356	-5.18407
1.5357	-5.18411
1.5358	-5.18415
1.5359	-5.18418
1.536	-5.18422
1.5361	-5.18425
1.5362	-5.18429
1.5363	-5.18433
1.5364	-5.18436
1.5365	-5.1844
1.5366	-5.18443
1.5367	-5.18447
1.5368	-5.1845
1.5369	-5.18454
1.537	-5.18458
1.5371	-5.18461
1.5372	-5.18465
1.5373	-5.18468
1.5374	-5.18472
1.5375	-5.18475
1.5376	-5.18479
1.5377	-5.18483
1.5378	-5.18486
1.5379	-5.1849
1.538	-5.18493
1.5381	-5.18497
1.5382	-5.18501
1.5383	-5.18504
1.5384	-5.18508
1.5385	-5.18511
1.5386	-5.18515
1.5387	-5.18518
1.5388	-5.18522
1.5389	-5.18526
1.539	-5.18529
1.5391	-5.18533
1.5392	-5.18536
1.5393	-5.1854
1.5394	-5.18543
1.5395	-5.18547
1.5396	-5.18551
1.5397	-5.18554
1.5398	-5.18558
1.5399	-5.18561
1.54	-5.18565
1.5401	-5.18569
1.5402	-5.18572
1.5403	-5.18576
1.5404	-5.18579
1.5405	-5.18583
1.5406	-5.18586
1.5407	-5.1859
1.5408	-5.18594
1.5409	-5.18597
1.541	-5.18601
1.5411	-5.18604
1.5412	-5.18608
1.5413	-5.18611
1.5414	-5.18615
1.5415	-5.18619
1.5416	-5.18622
1.5417	-5.18626
1.5418	-5.18629
1.5419	-5.18633
1.542	-5.18636
1.5421	-5.1864
1.5422	-5.18644
1.5423	-5.18647
1.5424	-5.18651
1.5425	-5.18654
1.5426	-5.18658
1.5427	-5.18661
1.5428	-5.18665
1.5429	-5.18669
1.543	-5.18672
1.5431	-5.18676
1.5432	-5.18679
1.5433	-5.18683
1.5434	-5.18686
1.5435	-5.1869
1.5436	-5.18694
1.5437	-5.18697
1.5438	-5.18701
1.5439	-5.18704
1.544	-5.18708
1.5441	-5.18711
1.5442	-5.18715
1.5443	-5.18719
1.5444	-5.18722
1.5445	-5.18726
1.5446	-5.18729
1.5447	-5.18733
1.5448	-5.18736
1.5449	-5.1874
1.545	-5.18743
1.5451	-5.18747
1.5452	-5.18751
1.5453	-5.18754
1.5454	-5.18758
1.5455	-5.18761
1.5456	-5.18765
1.5457	-5.18768
1.5458	-5.18772
1.5459	-5.18776
1.546	-5.18779
1.5461	-5.18783
1.5462	-5.18786
1.5463	-5.1879
1.5464	-5.18793
1.5465	-5.18797
1.5466	-5.18801
1.5467	-5.18804
1.5468	-5.18808
1.5469	-5.18811
1.547	-5.18815
1.5471	-5.18818
1.5472	-5.18822
1.5473	-5.18825
1.5474	-5.18829
1.5475	-5.18833
1.5476	-5.18836
1.5477	-5.1884
1.5478	-5.18843
1.5479	-5.18847
1.548	-5.1885
1.5481	-5.18854
1.5482	-5.18857
1.5483	-5.18861
1.5484	-5.18865
1.5485	-5.18868
1.5486	-5.18872
1.5487	-5.18875
1.5488	-5.18879
1.5489	-5.18882
1.549	-5.18886
1.5491	-5.1889
1.5492	-5.18893
1.5493	-5.18897
1.5494	-5.189
1.5495	-5.18904
1.5496	-5.18907
1.5497	-5.18911
1.5498	-5.18914
1.5499	-5.18918
1.55	-5.18922
1.5501	-5.18925
1.5502	-5.18929
1.5503	-5.18932
1.5504	-5.18936
1.5505	-5.18939
1.5506	-5.18943
1.5507	-5.18946
1.5508	-5.1895
1.5509	-5.18954
1.551	-5.18957
1.5511	-5.18961
1.5512	-5.18964
1.5513	-5.18968
1.5514	-5.18971
1.5515	-5.18975
1.5516	-5.18978
1.5517	-5.18982
1.5518	-5.18986
1.5519	-5.18989
1.552	-5.18993
1.5521	-5.18996
1.5522	-5.19
1.5523	-5.19003
1.5524	-5.19007
1.5525	-5.1901
1.5526	-5.19014
1.5527	-5.19017
1.5528	-5.19021
1.5529	-5.19025
1.553	-5.19028
1.5531	-5.19032
1.5532	-5.19035
1.5533	-5.19039
1.5534	-5.19042
1.5535	-5.19046
1.5536	-5.19049
1.5537	-5.19053
1.5538	-5.19057
1.5539	-5.1906
1.554	-5.19064
1.5541	-5.19067
1.5542	-5.19071
1.5543	-5.19074
1.5544	-5.19078
1.5545	-5.19081
1.5546	-5.19085
1.5547	-5.19088
1.5548	-5.19092
1.5549	-5.19096
1.555	-5.19099
1.5551	-5.19103
1.5552	-5.19106
1.5553	-5.1911
1.5554	-5.19113
1.5555	-5.19117
1.5556	-5.1912
1.5557	-5.19124
1.5558	-5.19127
1.5559	-5.19131
1.556	-5.19134
1.5561	-5.19138
1.5562	-5.19141
1.5563	-5.19145
1.5564	-5.19149
1.5565	-5.19152
1.5566	-5.19156
1.5567	-5.19159
1.5568	-5.19163
1.5569	-5.19166
1.557	-5.1917
1.5571	-5.19173
1.5572	-5.19177
1.5573	-5.1918
1.5574	-5.19184
1.5575	-5.19187
1.5576	-5.19191
1.5577	-5.19194
1.5578	-5.19198
1.5579	-5.19202
1.558	-5.19205
1.5581	-5.19209
1.5582	-5.19212
1.5583	-5.19216
1.5584	-5.19219
1.5585	-5.19223
1.5586	-5.19226
1.5587	-5.1923
1.5588	-5.19233
1.5589	-5.19237
1.559	-5.1924
1.5591	-5.19244
1.5592	-5.19247
1.5593	-5.19251
1.5594	-5.19254
1.5595	-5.19258
1.5596	-5.19262
1.5597	-5.19265
1.5598	-5.19269
1.5599	-5.19272
1.56	-5.19276
1.5601	-5.19279
1.5602	-5.19283
1.5603	-5.19286
1.5604	-5.1929
1.5605	-5.19293
1.5606	-5.19297
1.5607	-5.193
1.5608	-5.19304
1.5609	-5.19307
1.561	-5.19311
1.5611	-5.19314
1.5612	-5.19318
1.5613	-5.19321
1.5614	-5.19325
1.5615	-5.19329
1.5616	-5.19332
1.5617	-5.19336
1.5618	-5.19339
1.5619	-5.19343
1.562	-5.19346
1.5621	-5.1935
1.5622	-5.19353
1.5623	-5.19357
1.5624	-5.1936
1.5625	-5.19364
1.5626	-5.19367
1.5627	-5.19371
1.5628	-5.19374
1.5629	-5.19378
1.563	-5.19381
1.5631	-5.19385
1.5632	-5.19388
1.5633	-5.19392
1.5634	-5.19395
1.5635	-5.19399
1.5636	-5.19402
1.5637	-5.19406
1.5638	-5.1941
1.5639	-5.19413
1.564	-5.19417
1.5641	-5.1942
1.5642	-5.19424
1.5643	-5.19427
1.5644	-5.19431
1.5645	-5.19434
1.5646	-5.19438
1.5647	-5.19441
1.5648	-5.19445
1.5649	-5.19448
1.565	-5.19452
1.5651	-5.19455
1.5652	-5.19459
1.5653	-5.19462
1.5654	-5.19466
1.5655	-5.19469
1.5656	-5.19473
1.5657	-5.19476
1.5658	-5.1948
1.5659	-5.19483
1.566	-5.19487
1.5661	-5.1949
1.5662	-5.19494
1.5663	-5.19497
1.5664	-5.19501
1.5665	-5.19504
1.5666	-5.19508
1.5667	-5.19512
1.5668	-5.19515
1.5669	-5.19519
1.567	-5.19522
1.5671	-5.19526
1.5672	-5.19529
1.5673	-5.19533
1.5674	-5.19536
1.5675	-5.1954
1.5676	-5.19543
1.5677	-5.19547
1.5678	-5.1955
1.5679	-5.19554
1.568	-5.19557
1.5681	-5.19561
1.5682	-5.19564
1.5683	-5.19568
1.5684	-5.19571
1.5685	-5.19575
1.5686	-5.19578
1.5687	-5.19582
1.5688	-5.19585
1.5689	-5.19589
1.569	-5.19592
1.5691	-5.19596
1.5692	-5.19599
1.5693	-5.19603
1.5694	-5.19606
1.5695	-5.1961
1.5696	-5.19613
1.5697	-5.19617
1.5698	-5.1962
1.5699	-5.19624
1.57	-5.19627
1.5701	-5.19631
1.5702	-5.19634
1.5703	-5.19638
1.5704	-5.19641
1.5705	-5.19645
1.5706	-5.19648
1.5707	-5.19652
1.5708	-5.19655
1.5709	-5.19659
1.571	-5.19662
1.5711	-5.19666
1.5712	-5.19669
1.5713	-5.19673
1.5714	-5.19676
1.5715	-5.1968
1.5716	-5.19684
1.5717	-5.19687
1.5718	-5.19691
1.5719	-5.19694
1.572	-5.19698
1.5721	-5.19701
1.5722	-5.19705
1.5723	-5.19708
1.5724	-5.19712
1.5725	-5.19715
1.5726	-5.19719
1.5727	-5.19722
1.5728	-5.19726
1.5729	-5.19729
1.573	-5.19733
1.5731	-5.19736
1.5732	-5.1974
1.5733	-5.19743
1.5734	-5.19747
1.5735	-5.1975
1.5736	-5.19754
1.5737	-5.19757
1.5738	-5.19761
1.5739	-5.19764
1.574	-5.19768
1.5741	-5.19771
1.5742	-5.19775
1.5743	-5.19778
1.5744	-5.19782
1.5745	-5.19785
1.5746	-5.19789
1.5747	-5.19792
1.5748	-5.19796
1.5749	-5.19799
1.575	-5.19803
1.5751	-5.19806
1.5752	-5.1981
1.5753	-5.19813
1.5754	-5.19817
1.5755	-5.1982
1.5756	-5.19824
1.5757	-5.19827
1.5758	-5.19831
1.5759	-5.19834
1.576	-5.19838
1.5761	-5.19841
1.5762	-5.19845
1.5763	-5.19848
1.5764	-5.19852
1.5765	-5.19855
1.5766	-5.19859
1.5767	-5.19862
1.5768	-5.19866
1.5769	-5.19869
1.577	-5.19873
1.5771	-5.19876
1.5772	-5.1988
1.5773	-5.19883
1.5774	-5.19887
1.5775	-5.1989
1.5776	-5.19894
1.5777	-5.19897
1.5778	-5.199
1.5779	-5.19904
1.578	-5.19907
1.5781	-5.19911
1.5782	-5.19914
1.5783	-5.19918
1.5784	-5.19921
1.5785	-5.19925
1.5786	-5.19928
1.5787	-5.19932
1.5788	-5.19935
1.5789	-5.19939
1.579	-5.19942
1.5791	-5.19946
1.5792	-5.19949
1.5793	-5.19953
1.5794	-5.19956
1.5795	-5.1996
1.5796	-5.19963
1.5797	-5.19967
1.5798	-5.1997
1.5799	-5.19974
1.58	-5.19977
1.5801	-5.19981
1.5802	-5.19984
1.5803	-5.19988
1.5804	-5.19991
1.5805	-5.19995
1.5806	-5.19998
1.5807	-5.20002
1.5808	-5.20005
1.5809	-5.20009
1.581	-5.20012
1.5811	-5.20016
1.5812	-5.20019
1.5813	-5.20023
1.5814	-5.20026
1.5815	-5.2003
1.5816	-5.20033
1.5817	-5.20037
1.5818	-5.2004
1.5819	-5.20044
1.582	-5.20047
1.5821	-5.20051
1.5822	-5.20054
1.5823	-5.20058
1.5824	-5.20061
1.5825	-5.20065
1.5826	-5.20068
1.5827	-5.20071
1.5828	-5.20075
1.5829	-5.20078
1.583	-5.20082
1.5831	-5.20085
1.5832	-5.20089
1.5833	-5.20092
1.5834	-5.20096
1.5835	-5.20099
1.5836	-5.20103
1.5837	-5.20106
1.5838	-5.2011
1.5839	-5.20113
1.584	-5.20117
1.5841	-5.2012
1.5842	-5.20124
1.5843	-5.20127
1.5844	-5.20131
1.5845	-5.20134
1.5846	-5.20138
1.5847	-5.20141
1.5848	-5.20145
1.5849	-5.20148
1.585	-5.20152
1.5851	-5.20155
1.5852	-5.20159
1.5853	-5.20162
1.5854	-5.20166
1.5855	-5.20169
1.5856	-5.20172
1.5857	-5.20176
1.5858	-5.20179
1.5859	-5.20183
1.586	-5.20186
1.5861	-5.2019
1.5862	-5.20193
1.5863	-5.20197
1.5864	-5.202
1.5865	-5.20204
1.5866	-5.20207
1.5867	-5.20211
1.5868	-5.20214
1.5869	-5.20218
1.587	-5.20221
1.5871	-5.20225
1.5872	-5.20228
1.5873	-5.20232
1.5874	-5.20235
1.5875	-5.20239
1.5876	-5.20242
1.5877	-5.20246
1.5878	-5.20249
1.5879	-5.20252
1.588	-5.20256
1.5881	-5.20259
1.5882	-5.20263
1.5883	-5.20266
1.5884	-5.2027
1.5885	-5.20273
1.5886	-5.20277
1.5887	-5.2028
1.5888	-5.20284
1.5889	-5.20287
1.589	-5.20291
1.5891	-5.20294
1.5892	-5.20298
1.5893	-5.20301
1.5894	-5.20305
1.5895	-5.20308
1.5896	-5.20311
1.5897	-5.20315
1.5898	-5.20318
1.5899	-5.20322
1.59	-5.20325
1.5901	-5.20329
1.5902	-5.20332
1.5903	-5.20336
1.5904	-5.20339
1.5905	-5.20343
1.5906	-5.20346
1.5907	-5.2035
1.5908	-5.20353
1.5909	-5.20356
1.591	-5.2036
1.5911	-5.20363
1.5912	-5.20367
1.5913	-5.2037
1.5914	-5.20374
1.5915	-5.20377
1.5916	-5.20381
1.5917	-5.20384
1.5918	-5.20388
1.5919	-5.20391
1.592	-5.20395
1.5921	-5.20398
1.5922	-5.20401
1.5923	-5.20405
1.5924	-5.20408
1.5925	-5.20412
1.5926	-5.20415
1.5927	-5.20419
1.5928	-5.20422
1.5929	-5.20426
1.593	-5.20429
1.5931	-5.20433
1.5932	-5.20436
